nexus_name,species_name,common_name,Category,ssb_presence,ssb_prevalence,mean_temp_2019,mean_precip_2019,mean_cloud_2019,mean_biomass_2019,predator_count,size_dimorphism_presence,median_body_size,body_size_range,lifespan,sex_ratio,median_group_size,group_structure,hierarchical_structure,mating_system,infant_rearing_strategy,imputed_mean_temp_2019,imputed_mean_precip_2019,imputed_mean_cloud_2019,imputed_mean_biomass_2019,imputed_predator_count,imputed_sexual_dimorphism,imputed_median_body_mass,imputed_bodymass_range,imputed_lifespan,imputed_adult_sex_ratio,imputed_median_group_size,
Phaner_electromontis_ott3607530,Phaner_electromontis,Amber Mountain fork-marked lemur,Strepsirrhini,0,0,25.55199484,0.013368351,0.904729515,3.475256884,20,0,NA,NA,NA,NA,4,Monogamous pairs,Matriarchal,Monogamous,Maternal,23.8556283,0.008129465,0.9215855,4.634867541,25,0,1.514260842,0.516657618,10,0.5,4,
Phaner_furcifer_ott836057,Phaner_furcifer,Masoala fork-marked lemur,Strepsirrhini,0,0,23.8556283,0.008129465,0.9215855,4.634867541,25,0,NA,NA,10,0.5,4,Monogamous pairs,Matriarchal,Monogamous,Maternal,26.9359646,0.0054238,0.82017854,3.211911265,22,0,0.4,0.2,10,1,4,
Phaner_pallescens_ott445040,Phaner_pallescens,Pale form-marked lemur,Strepsirrhini,0,0,26.9359646,0.0054238,0.82017854,3.211911265,22,0,0.4,0.2,10,1,4,Monogamous pairs,Matriarchal,Monogamous,Maternal,26.1393372,0.016558466,0.922553301,4.019008055,21,0,0.381014364,0.187658231,10,1,4,
Phaner_parienti_ott3607529,Phaner_parienti,Pariente's fork-marked lemur,Strepsirrhini,0,0,26.1393372,0.016558466,0.922553301,4.019008055,21,0,NA,NA,10,1,4,Monogamous pairs,Matriarchal,Monogamous,Maternal,26.37280373,0.000783198,0.469787592,2.646825769,50,1,9.5,5.4,20,1,55,
Piliocolobus_badius_ott640572,Piliocolobus_badius,Western red colobus,Cercopithecidae,0,0,26.37280373,0.000783198,0.469787592,2.646825769,50,1,9.5,5.4,20,1,55,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,25.56364885,0.00429239,0.787261964,4.892452012,24,1,8.540621933,3.475930096,21.08704549,0.73865057,37.01306977,
Piliocolobus_bouvieri_ott6145121,Piliocolobus_bouvieri,Bouvier's red colobus,Cercopithecidae,0,0,25.56364885,0.00429239,0.787261964,4.892452012,24,1,NA,NA,NA,NA,NA,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,27.609285,0.004324348,0.665176779,2.246827452,23,1,9,4,30,0.5,48,
Piliocolobus_epieni_ott6145122,Piliocolobus_epieni,Niger Delta red colobus,Cercopithecidae,0,0,27.609285,0.004324348,0.665176779,2.246827452,23,1,9,4,30,0.5,48,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,19.5413147,0.011888234,0.83420077,3.952004637,49,1,10,6,8,0.33,32,
Piliocolobus_foai_ott1013930,Piliocolobus_foai,Foa's red colobus,Cercopithecidae,0,0,19.5413147,0.011888234,0.83420077,3.952004637,49,1,10,6,8,0.33,32,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,23.8794189,0.008444405,0.772587255,4.111563905,61,1,10,4,30,0.25,30,
Piliocolobus_gordonorum_ott1013949,Piliocolobus_gordonorum,Udzungwa red colobus,Cercopithecidae,0,0,23.8794189,0.008444405,0.772587255,4.111563905,61,1,10,4,30,0.25,30,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,28.0152679,0.000933617,0.581780096,4.000877547,16,1,11,2,19,0.2,40,
Piliocolobus_kirkii_ott1013935,Piliocolobus_kirkii,Zanzibar red colobus,Cercopithecidae,0,0,28.0152679,0.000933617,0.581780096,4.000877547,16,1,11,2,19,0.2,40,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,23.7955813,0.006568674,0.820778467,4.930831501,50,1,8.513578684,3.444394886,20,0.734599913,37.01306977,
Piliocolobus_lulindicus_ott7655037,Piliocolobus_lulindicus,Ulindi River red colobus,Cercopithecidae,0,0,23.7955813,0.006568674,0.820778467,4.930831501,50,1,NA,NA,20,NA,NA,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,26.2299421,0.001753883,0.640874337,4.76032328,65,1,9.076952737,3.628648076,20.94993361,0.5,37.01306977,
Piliocolobus_oustaleti_ott6145123,Piliocolobus_oustaleti,Oustalet's red colobus,Cercopithecidae,0,0,26.2299421,0.001753883,0.640874337,4.76032328,65,1,NA,NA,NA,0.5,NA,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,25.8604541,0.002791183,0.792570534,5.580341901,22,1,9,4,25,0.5,50,
Piliocolobus_parmentieri_ott6145124,Piliocolobus_parmentieri,Lomami red colobus,Cercopithecidae,0,0,25.8604541,0.002791183,0.792570534,5.580341901,22,1,9,4,25,0.5,50,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,26.1776215,0.005628297,0.731653214,4.156640583,8,1,8.5,3,20,0.470074057,20,
Piliocolobus_pennantii_ott437216,Piliocolobus_pennantii,Pennant's colobus,Cercopithecidae,0,0,26.1776215,0.005628297,0.731653214,NA,8,1,8.5,3,20,NA,20,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,25.8519958,0.004414271,0.741820335,3.864320965,29,1,8,6,31,0.5,40,
Piliocolobus_preussi_ott437219,Piliocolobus_preussi,Preuss's red colobus,Cercopithecidae,0,0,25.8519958,0.004414271,0.741820335,3.864320965,29,1,8,6,31,0.5,40,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,29.3104085,0.000312704,0.533308268,2.127014542,51,1,9,0,17.27755384,0.5,40,
Piliocolobus_rufomitratus_ott1013945,Piliocolobus_rufomitratus,Tana River red colobus,Cercopithecidae,0,0,29.3104085,0.000312704,0.533308268,2.127014542,51,1,9,0,NA,0.5,40,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,23.222094,0.003509374,0.730014494,5.244935624,58,1,8,2,12,0.708651674,40,
Piliocolobus_semlikiensis_ott6145125,Piliocolobus_semlikiensis,Semliki red colobus,Cercopithecidae,0,0,23.222094,0.003509374,0.730014494,5.244935624,58,1,8,2,12,NA,40,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,20.9821045,0.005767205,0.816451869,3.356730981,50,1,9,3,19,0.33,53,
Piliocolobus_tephrosceles_ott1013938,Piliocolobus_tephrosceles,Ugandan red colobus,Cercopithecidae,0,0,20.9821045,0.005767205,0.816451869,3.356730981,50,1,9,3,19,0.33,53,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,25.9680008,0.003598325,0.809209095,5.077113711,32,1,8.5,3,22,0.5,36,
Piliocolobus_tholloni_ott1013942,Piliocolobus_tholloni,Thollon's red colobus,Cercopithecidae,0,0,25.9680008,0.003598325,0.809209095,5.077113711,32,1,8.5,3,22,0.5,36,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,27.48327925,0.003532777,0.60317849,3.761239558,35,1,8.540621933,3.475930096,21.08704549,0.73865057,37.01306977,
Piliocolobus_waldronae_ott6145127,Piliocolobus_waldronae,Miss Waldron's red colobus,Cercopithecidae,0,0,27.48327925,0.003532777,0.60317849,3.761239558,35,1,NA,NA,NA,NA,NA,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,25.3460604,0.010773776,0.90821028,4.933968406,56,1,2.25,0.5,15,1,3,
Pithecia_aequatorialis_ott3607572,Pithecia_aequatorialis,Equatorial saki,Platyrrhini,0,0,25.3460604,0.010773776,0.90821028,4.933968406,56,1,2.25,0.5,15,1,3,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.6717295,0.01240921,0.930480627,4.648995107,55,1,2.65,0.7,15,1,4,
Pithecia_albicans_ott3607571,Pithecia_albicans,White-footed saki,Platyrrhini,0,0,25.6717295,0.01240921,0.930480627,4.648995107,55,1,2.65,0.7,15,1,4,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,26.238855,0.0090466,0.904468293,4.98663799,51,1,2.702173423,1.115452241,30,1,6.085513949,
Pithecia_cazuzai_ott6145208,Pithecia_cazuzai,Cazuza's saki,Platyrrhini,0,0,26.238855,0.0090466,0.904468293,4.98663799,51,1,Na,NA,30,1,NA,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.6719051,0.009574719,0.839914838,4.2191638,59,1,1.9,0,17.31016253,1,3,
Pithecia_chrysocephala_ott6145209,Pithecia_chrysocephala,Golden-faced saki,Platyrrhini,0,0,25.6719051,0.009574719,0.839914838,4.2191638,59,1,1.9,0,NA,1,3,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.0832661,0.010822124,0.901307648,5.05913733,59,1,2.202322656,0.643523453,15,1,6.085513949,
Pithecia_hirsuta_ott6145210,Pithecia_hirsuta,Hairy saki,Platyrrhini,0,0,25.0832661,0.010822124,0.901307648,5.05913733,59,1,NA,NA,15,1,NA,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.61110085,0.010310526,0.887232762,4.642937562,62.97216689,1,2.202322656,0.643523453,15,1,6.085513949,
Pithecia_inusta_ott6145211,Pithecia_inusta,Burnished saki,Platyrrhini,0,0,NA,NA,NA,NA,NA,1,NA,NA,15,1,NA,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.3607411,0.011622818,0.920062888,4.518938589,75,1,2.59,2.82,15,1,5,
Pithecia_irrorata_ott1058640,Pithecia_irrorata,Rio Tapajos saki,Platyrrhini,0,0,25.3607411,0.011622818,0.920062888,4.518938589,75,1,2.59,2.82,15,1,5,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.9554222,0.011341211,0.908685027,4.574076819,56,1,2.202322656,0.643523453,15,1,6.085513949,
Pithecia_isabela_ott6145212,Pithecia_isabela,Isabel's saki,Platyrrhini,0,0,25.9554222,0.011341211,0.908685027,4.574076819,56,1,NA,NA,15,1,NA,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.31504445,0.010096611,0.851287234,5.274726696,67,1,2.202322656,0.643523453,15,1,6.085513949,
Pithecia_milleri_ott6145213,Pithecia_milleri,Miller's saki,Platyrrhini,0,0,25.31504445,0.010096611,0.851287234,5.274726696,67,1,NA,NA,15,1,NA,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.331349,0.011818547,0.890027254,4.197010223,80,1,2.279782109,0.716655972,17.32447737,1,6.085513949,
Pithecia_mittermeieri_ott6145214,Pithecia_mittermeieri,Mittermeier's Tapajos saki,Platyrrhini,0,0,25.331349,0.011818547,0.890027254,4.197010223,80,1,NA,NA,NA,1,NA,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.4325063,0.01069413,0.921414802,4.590068844,58,1,1.7,0,18,1,4,
Pithecia_monachus_ott340054,Pithecia_monachus,Monk saki,Platyrrhini,0,0,25.4325063,0.01069413,0.921414802,4.590068844,58,1,1.7,0,18,1,4,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,24.9113713,0.010300701,0.886788556,4.786368649,71,1,1.5,1,15,1,4,
Pithecia_napensis_ott6145215,Pithecia_napensis,Napo saki,Platyrrhini,0,0,24.9113713,0.010300701,0.886788556,4.786368649,71,1,1.5,1,15,1,4,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.6735143,0.012743729,0.931595859,4.514265228,59,1,2.168999272,0.612061534,14,1,6.085513949,
Pithecia_pissinattii_ott6145216,Pithecia_pissinattii,Pissinatti's saki,Platyrrhini,0,0,25.6735143,0.012743729,0.931595859,4.514265228,59,1,NA,NA,14,1,NA,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.0196575,0.003616987,0.733844328,4.024971841,77,1,2,0,14,1,3,
Pithecia_pithecia_ott235545,Pithecia_pithecia,White-faced saki,Platyrrhini,0,0,25.0196575,0.003616987,0.733844328,4.024971841,77,1,2,0,14,1,3,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.6837016,0.010379688,0.912729426,4.829433438,71,1,2.279782109,0.716655972,17.32447737,1,4,
Pithecia_rylandsi_ott6145217,Pithecia_rylandsi,Rylands' bald-faced saki,Platyrrhini,0,0,25.6837016,0.010379688,0.912729426,4.829433438,71,1,NA,NA,NA,1,4,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.125537,0.01118357,0.933765252,4.487696033,54,1,2.702173423,1.115452241,30,1,4,
Pithecia_vanzolinii_ott6145218,Pithecia_vanzolinii,Vanzolini's bald-faced saki,Platyrrhini,0,0,25.125537,0.01118357,0.933765252,4.487696033,54,1,NA,NA,30,1,4,Multi-male-multi-female,Patriarchal,Monogamous,Shared parental care,25.7090902,0.012069318,0.916527848,5.073875934,70,0,1.224334252,0.246324606,20,1,4,
Plecturocebus_aureipalatii_ott3607579,Plecturocebus_aureipalatii,Madidi titi monkey,Platyrrhini,0,0,25.7090902,0.012069318,0.916527848,5.073875934,70,0,NA,NA,20,1,4,Monogamous pairs,Egalitarian,Monogamous,Paternal,26.0828866,0.012968642,0.851866942,3.608896382,56,0,0.957747176,-0.005370748,12,1,4,
Plecturocebus_baptista_ott3607589,Plecturocebus_baptista,Baptista Lake titi monkey,Platyrrhini,0,0,26.0828866,0.012968642,0.851866942,3.608896382,56,0,NA,NA,12,1,4,Monogamous pairs,Egalitarian,Monogamous,Paternal,25.2705675,0.012598462,0.928681846,4.546644653,59,0,1.224334252,0.246324606,20,1,4,
Plecturocebus_bernhardi_ott3607585,Plecturocebus_bernhardi,Prince Bernhard's titi monkey,Platyrrhini,0,0,25.2705675,0.012598462,0.928681846,4.546644653,59,0,NA,NA,20,1,4,Monogamous pairs,Egalitarian,Monogamous,Paternal,25.2396152,0.010708188,0.91147283,4.460186471,74,0,1,0,25,1,5,
Plecturocebus_brunneus_ott645175,Plecturocebus_brunneus,Brown titi monkey,Platyrrhini,0,0,25.2396152,0.010708188,0.91147283,4.460186471,74,0,1,0,25,1,5,Monogamous pairs,Egalitarian,Monogamous,Paternal,25.1651151,0.013688695,0.90973735,4.442106864,61,0,1.167990373,0.193128132,18.30917898,1,4,
Plecturocebus_cinerascens_ott3607584,Plecturocebus_cinerascens,Ashy black titi monkey,Platyrrhini,0,0,25.1651151,0.013688695,0.90973735,4.442106864,61,0,NA,NA,NA,1,4,Monogamous pairs,Egalitarian,Monogamous,Paternal,25.1651151,0.013688695,0.90973735,4.442106864,61,0,1,0.039160687,20,1,4,
Plecturocebus_cupreus_ott34118,Plecturocebus_cupreus,Coppery titi monkey,Platyrrhini,0,0,25.1651151,0.013688695,0.90973735,4.442106864,61,0,1,NA,20,1,4,Monogamous pairs,Egalitarian,Monogamous,Paternal,26.2861176,0.009265296,0.839326928,4.575571006,80,0,0.99,0.38,20,1,5,
Plecturocebus_donacophilus_ott282614,Plecturocebus_donacophilus,White-eared titi monkey,Platyrrhini,0,0,26.2861176,0.009265296,0.839326928,4.575571006,80,0,0.99,0.38,20,1,5,Monogamous pairs,Egalitarian,Monogamous,Paternal,25.1141884,0.011452258,0.858082324,4.287324255,58,0,1.167990373,0.193128132,18.30917898,1,4,
Plecturocebus_grovesi_ott7067584,Plecturocebus_grovesi,Alta Floresta titi monkey,Platyrrhini,0,0,25.1141884,0.011452258,0.858082324,4.287324255,58,0,NA,NA,NA,1,4,Monogamous pairs,Egalitarian,Monogamous,Paternal,25.7131305,0.013410662,0.866037424,3.806005272,57,0,1.043500663,0.268721956,25,1,4,
Plecturocebus_hoffmannsi_ott442910,Plecturocebus_hoffmannsi,Hoffmanns's titi monkey,Platyrrhini,0,0,25.7131305,0.013410662,0.866037424,3.806005272,57,0,NA,NA,25,1,4,Monogamous pairs,Egalitarian,Monogamous,Paternal,24.8799749,0.01179257,0.909001419,4.577121892,59,0,1.167990373,0.193128132,18.30917898,1,4,
Plecturocebus_miltoni_ott5925591,Plecturocebus_miltoni,Milton's titi monkey,Platyrrhini,0,0,24.8799749,0.01179257,0.909001419,4.577121892,59,0,NA,NA,NA,1,4,Monogamous pairs,Egalitarian,Monogamous,Paternal,26.5488983,0.010556161,0.905120738,5.043092147,64,0,1.167990373,0.193128132,18.30917898,1,5,
Plecturocebus_modestus_ott3607580,Plecturocebus_modestus,Rio Beni titi monkey,Platyrrhini,0,0,26.5488983,0.010556161,0.905120738,5.043092147,64,0,NA,NA,NA,1,5,Monogamous pairs,Egalitarian,Monogamous,Paternal,25.1759736,0.010659083,0.844221771,4.008020012,68,0,1.03,0.35,25,1,5,
Plecturocebus_moloch_ott842880,Plecturocebus_moloch,Red-bellied titi monkey,Platyrrhini,0,0,25.1759736,0.010659083,0.844221771,4.008020012,68,0,1.03,0.35,25,1,5,Monogamous pairs,Egalitarian,Monogamous,Paternal,22.7045157,0.010421977,0.881730625,4.322715285,58,0,0.95,0.1,18.30608265,1,5,
Plecturocebus_oenanthe_ott3607577,Plecturocebus_oenanthe,Rio Mayo titi monkey,Platyrrhini,0,0,22.7045157,0.010421977,0.881730625,4.322715285,58,0,0.95,0.1,NA,1,5,Monogamous pairs,Egalitarian,Monogamous,Paternal,26.48478088,0.010810945,0.868655631,4.394783431,64.01823836,0,1.167990373,0.193128132,18.30917898,1,4,
Plecturocebus_olallae_ott3607581,Plecturocebus_olallae,Olalla brothers' titi monkey,Platyrrhini,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,4,Monogamous pairs,Egalitarian,Monogamous,Paternal,30.0606505,0.003529347,0.623159097,3.385556134,81,0,1.05,0.5,20,1,3,
Plecturocebus_pallescens_ott3607576,Plecturocebus_pallescens,White-coated titi monkey,Platyrrhini,0,0,30.0606505,0.003529347,0.623159097,3.385556134,81,0,1.05,0.5,20,1,3,Monogamous pairs,Egalitarian,Monogamous,Paternal,25.5399887,0.011755134,0.941007124,4.641070434,56,0,0.957747176,-0.005370748,12,1,4,
Plecturocebus_stephennashi_ott3607574,Plecturocebus_stephennashi,Nash's titi monkey,Platyrrhini,0,0,25.5399887,0.011755134,0.941007124,4.641070434,56,0,NA,NA,12,1,4,Monogamous pairs,Egalitarian,Monogamous,Paternal,25.2450124,0.010189352,0.930437359,4.656412233,71,0,1.390951175,0.403634202,25,1,4,
Plecturocebus_toppini_ott7655124,Plecturocebus_toppini,Toppin's titi monkey,Platyrrhini,0,0,25.2450124,0.010189352,0.930437359,4.656412233,71,0,NA,NA,25,1,4,Monogamous pairs,Egalitarian,Monogamous,Paternal,23.74322,0.012143529,0.929379461,4.37225781,64,0,1.024393945,0.057553091,14,1,4,
Plecturocebus_urubambensis_ott6145205,Plecturocebus_urubambensis,Urubamba brown titi monkey,Platyrrhini,0,0,23.74322,0.012143529,0.929379461,4.37225781,64,0,NA,NA,14,1,4,Monogamous pairs,Egalitarian,Monogamous,Paternal,25.0629971,0.009969702,0.80568618,4.381786979,59,0,0.95,0,18.30447365,1,4,
Plecturocebus_vieirai_ott6145206,Plecturocebus_vieirai,Vieira's titi monkey,Platyrrhini,0,0,25.0629971,0.009969702,0.80568618,4.381786979,59,0,0.95,0,NA,1,4,Monogamous pairs,Egalitarian,Monogamous,Paternal,23.68392008,0.007039571,0.902454229,5.19803992,23,1,70,40,30,1,1,
Pongo_abelii_ott770295,Pongo_abelii,Sumatran orangutan,Hominoidae,1,2,23.68392008,0.007039571,0.902454229,5.19803992,23,1,70,40,30,1,1,Solitary,Patriarchal,Polygynous,Maternal,25.42131497,0.00806428,0.92719268,4.714073366,19,1,65,50,30,1,1,
Pongo_pygmaeus_ott770302,Pongo_pygmaeus,Bornean orangutan,Hominoidae,1,2,25.42131497,0.00806428,0.92719268,4.714073366,19,1,65,50,30,1,1,Solitary,Patriarchal,Polygynous,Maternal,23.33498155,0.009661165,0.90886578,5.268353811,23,1,56,38,30,1,1,
Pongo_tapanuliensis_ott7067552,Pongo_tapanuliensis,Tapanuli orangutan,Hominoidae,0,0,23.33498155,0.009661165,0.90886578,5.268353811,23,1,56,38,30,1,1,Solitary,Patriarchal,Polygynous,Maternal,25.1423547,0.004884028,0.912793927,4.616299818,21,1,7.10325752,2.009103092,18,0.413647786,8,
Presbytis_canicrus_ott6145130,Presbytis_canicrus,Miller's langur,Cercopithecidae,0,0,25.1423547,0.004884028,0.912793927,4.616299818,21,1,NA,NA,18,NA,8,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,25.6758448,0.006179304,0.90886578,5.085677836,20,0,7.05,2.3,21.40044096,1,5,
Presbytis_chrysomelas_ott471028,Presbytis_chrysomelas,Sarawak surili,Cercopithecidae,0,0,25.6758448,0.006179304,0.90886578,5.085677836,20,0,7.05,2.3,NA,1,5,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,25.2219293,0.012724045,0.896125694,3.566612169,22,0,7,2,24.09900651,1,8,
Presbytis_comata_ott68893,Presbytis_comata,Javan surili,Cercopithecidae,0,0,25.2219293,0.012724045,0.896125694,3.566612169,22,0,7,2,NA,1,8,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,27.1255105,0.001984378,0.83106228,2.783283491,24,1,7,2,19.81171659,1,13,
Presbytis_femoralis_ott68891,Presbytis_femoralis,Raffles' banded langur,Cercopithecidae,0,0,27.1255105,0.001984378,0.83106228,2.783283491,24,1,7,2,NA,1,13,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,25.2670205,0.009157879,0.929019243,4.612255952,22,0,7.304928044,1.88102894,20,0.5,5.992952053,
Presbytis_frontata_ott704371,Presbytis_frontata,White-fronted surili,Cercopithecidae,0,0,25.2670205,0.009157879,0.929019243,4.612255952,22,0,NA,NA,20,0.5,NA,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,24.3706505,0.005703687,0.886074202,4.975121702,23,1,5.89,0.63,20,0.5,7,
Presbytis_hosei_ott704364,Presbytis_hosei,Hose's langur,Cercopithecidae,0,0,24.3706505,0.005703687,0.886074202,4.975121702,23,1,5.89,0.63,20,0.5,7,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,26.6209859,0.00151792,0.842586994,3.679327543,9,0,5.2,0,20,0.5,3,
Presbytis_natunae_ott3607627,Presbytis_natunae,Natuna Island surili,Cercopithecidae,0,0,26.6209859,0.00151792,0.842586994,3.679327543,9,0,5.2,0,20,0.5,3,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,14.87358183,0.00306476,0.163651487,2.776298843,55,1,6.957745869,1.99968399,19.50660069,0.5,9,
Presbytis_pileata_ott7655041,Presbytis_pileata,Capped langur,Cercopithecidae,0,0,14.87358183,0.00306476,0.163651487,2.776298843,55,1,NA,NA,NA,0.5,9,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,26.95003457,0.008286798,0.890204239,4.282878054,9,1,8.312178679,2.154025574,19.77547558,0.2,3,
Presbytis_potenziani_ott704401,Presbytis_potenziani,Mentawai langur,Cercopithecidae,0,0,26.95003457,0.008286798,0.890204239,4.282878054,9,1,NA,NA,NA,0.2,3,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,26.2587667,0.00094378,0.687041247,5.087959574,52,1,6.5,3,18,0.2,8.722109521,
Presbytis_robinsoni_ott7655042,Presbytis_robinsoni,Robinson's banded langur,Cercopithecidae,0,0,26.2587667,0.00094378,0.687041247,5.087959574,52,1,6.5,3,18,0.2,NA,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,25.60625216,0.007545863,0.914175894,4.384218214,20,1,6.25,0.9,20,0.5,8,
Presbytis_rubicunda_ott512403,Presbytis_rubicunda,Maroon leaf monkey,Cercopithecidae,0,0,25.60625216,0.007545863,0.914175894,4.384218214,20,1,6.25,0.9,20,0.5,8,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,25.7745888,0.00220477,0.854480347,4.879536209,22,1,6.25,1.5,25,0.25,14,
Presbytis_sabana_ott6145132,Presbytis_sabana,Sabah grizzled langur,Cercopithecidae,0,0,25.7745888,0.00220477,0.854480347,4.879536209,22,1,6.25,1.5,25,0.25,14,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,26.88205349,0.003199744,0.851703297,4.022154469,19,0,5.85,1.7,20.28414951,0.5,5,
Presbytis_siamensis_ott3607626,Presbytis_siamensis,White-thighed surili,Cercopithecidae,0,0,26.88205349,0.003199744,0.851703297,4.022154469,19,0,5.85,1.7,NA,0.5,5,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,23.4785284,0.00640565,0.887231931,5.578551151,25,1,7.5,1,20,1,12,
Presbytis_thomasi_ott512437,Presbytis_thomasi,Thomas's langur,Cercopithecidae,0,0,23.4785284,0.00640565,0.887231931,5.578551151,25,1,7.5,1,20,1,12,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,27.293906,0.002621403,0.557862433,3.421603465,63,1,4,0,20,2,9,
Procolobus_verus_ott24731,Procolobus_verus,Olive colobus,Cercopithecidae,0,0,27.293906,0.002621403,0.557862433,3.421603465,63,1,4,0,20,2,9,Multi-male-multi-female,NA,Polygynandrous,Maternal,24.06910855,0.007409284,0.911732853,3.782881797,20,0,2.68,0.14,10,0.978057238,18,
Prolemur_simus_ott3607543,Prolemur_simus,Greater bamboo lemur,Strepsirrhini,0,0,24.06910855,0.007409284,0.911732853,3.782881797,20,0,2.68,0.14,10,NA,18,Multi-male-multi-female,Patriarchal,Polygynous,Maternal,22.3757568,0.012720939,0.934542537,5.249168205,24,0,4.77,3.46,25.18562667,2,6,
Propithecus_candidus_ott1046413,Propithecus_candidus,Silky sifaka,Strepsirrhini,0,0,22.3757568,0.012720939,0.934542537,5.249168205,24,0,4.77,3.46,NA,2,6,Monogamous pairs,Dominant pair,Monogamous,Allo-parenting,27.1756958,0.009185739,0.896246791,2.575105565,19,0,4,0.6,20,1.012935941,7,
Propithecus_coquereli_ott402626,Propithecus_coquereli,Coquerel's sifaka,Strepsirrhini,0,0,27.1756958,0.009185739,0.896246791,2.575105565,19,0,4,0.6,20,NA,7,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,26.8607474,0.006904233,0.883754998,3.262186847,20,0,4,2,21,0.33,7,
Propithecus_deckenii_ott729856,Propithecus_deckenii,Von der Decken's sifaka,Strepsirrhini,0,0,26.8607474,0.006904233,0.883754998,3.262186847,20,0,4,2,21,0.33,7,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,22.7586657,0.007212658,0.926278177,3.808816567,25,0,5.5,1,27,0.5,5,
Propithecus_diadema_ott979430,Propithecus_diadema,Diademed sifaka,Strepsirrhini,0,0,22.7586657,0.007212658,0.926278177,3.808816567,25,0,5.5,1,27,0.5,5,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,21.7777954,0.009224578,0.925654471,3.796804871,24,0,5.6,0.2,20,0.5,5,
Propithecus_edwardsi_ott571030,Propithecus_edwardsi,Milne-Edwards' sifaka,Strepsirrhini,0,0,21.7777954,0.009224578,0.925654471,3.796804871,24,0,5.6,0.2,20,0.5,5,Multi-male-multi-female,Matriarchal,Polyandrous,Maternal,25.7613566,0.011050535,0.897952259,3.195471048,21,0,3.5,1,15,1,4,
Propithecus_perrieri_ott799550,Propithecus_perrieri,Perrier's sifaka,Strepsirrhini,0,0,25.7613566,0.011050535,0.897952259,3.195471048,21,0,3.5,1,15,1,4,Multi-male-multi-female,Dominant pair,Monogamous,NA,25.9957926,0.010498899,0.898100932,3.211240292,18,0,3,0,20,1,7,
Propithecus_tattersalli_ott311205,Propithecus_tattersalli,Golden-crowned sifaka,Strepsirrhini,0,0,25.9957926,0.010498899,0.898100932,3.211240292,18,0,3,0,20,1,7,Monogamous pairs,Dominant pair,Monogamous,Maternal,26.8936707,0.004119619,0.74324978,2.63569183,27,0,3.5,0.2,31,1,8,
